ESQUEMA	SUMARY	CAUSA EFECTO	CRITICIDAD	DETECTADO POR	DETECTADO EN CICLO	DETECTADO EN RELEASE	VERSION OBJETIVO	DETECTADO EN FECHA	ENTORNO	ESTATUS	TIPO DE DEFECTO	ID DE EXCEPCIONES	
SCCI	 Summary: Criterio 4.1.1 – Procesamiento: Bad value text/html, charset=ISO-8859-1 for attribute content on element meta: charset= must be followed by utf-8.	 INFRAESTRUCTURA	Alta	 99gu7918	03.04.00.00	03.04.00.00	03.04.01.01	25/02/2022	Preexplotación L1	Heredado	Accesibilidad		
SCCI	 Summary: Criterio 4.1.1 – Procesamiento: A meta element with an http-equiv attribute whose value is X-UA-Compatible must have a content attribute with the value IE=edge.	 INFRAESTRUCTURA	Alta	 99gu7918	03.04.00.00	03.04.00.00	03.04.01.01	25/02/2022	Preexplotación L1	Heredado	Accesibilidad		
SCCI	 Summary: Criterio 4.1.1 – Procesamiento: The only allowed value for the charset attribute for the script element is utf-8. (But the attribute is not needed and should be omitted altogether.)	 INFRAESTRUCTURA	Alta	 99gu7918	03.04.00.00	03.04.00.00	03.04.01.01	25/02/2022	Preexplotación L1	Heredado	Accesibilidad		
SCCI	 Summary: java.util.ConcurrentModificationException en el servicio XY231101	APLICACIÓN	Alta	 99gu8248	03.03.02.00	03.03.02.00		01/02/2022	Producción	New	Funcional		
SCCI	 Summary: IllegalArgumentException en el servicio XY231201	APLICACIÓN	Alta	 99gu8248	03.04.00.00	03.04.00.00		20/06/2022	Producción	New	Funcional		
SCNO	 Summary: Error 404	 INFRAESTRUCTURA	Media	 99gu8509	01.06.00.00	01.06.00.00	01.08.06.00	14/04/2021	Preexplotación L1	Heredado	Vulnerabilidad		
SCNO	 Summary: Criterio 4.1.1 - Procesamiento CSS: Error de análisis sintáctico en estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.06.00.00	01.06.00.00	01.08.06.00	23/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SCNO	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en bootstrap.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.06.00.00	01.06.00.00	01.08.06.00	23/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SCNO	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en jquery-ui.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.06.00.00	01.06.00.00	01.08.06.00	23/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SCNO	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.06.00.00	01.06.00.00	01.08.06.00	23/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SCNO	 Summary: Criterio 1.3.1 - Información y relaciones: Dos o más puntos de referencia HTML5 o WAI-ARIA tienen nombres idénticos.	 INFRAESTRUCTURA	Alta	 99gu7918	01.06.00.00	01.06.00.00	01.08.06.00	23/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SCNO	 Summary: Criterio 1.3.1 - Información y relaciones: En diferentes exploradores se observan problemas que entendemos podría responder a codificación (character encoding)	APLICACIÓN	Alta	 99gu7918	01.06.00.00	01.06.00.00	01.08.06.00	23/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SCNO	 Summary: Subida de ficheros HTML	 INFRAESTRUCTURA	Alta	 99gu8509	01.06.00.00	01.06.00.00	01.08.06.00	14/04/2021	Preexplotación L1	Heredado	Vulnerabilidad		
SCNO	 Summary: Criterio 1.3.1 - Información y relaciones: Estilos incluidos en el código HTML	 INFRAESTRUCTURA	Alta	 99gu7918	01.06.00.00	01.06.00.00	01.08.06.00	23/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SCNO	 Summary: Método OPTIONS habilitado	CONFIGURACIÓN	Alta	 99gu8509	01.07.00.00	01.07.00.00	01.08.06.00	26/04/2021	Preexplotación L1	Heredado	Vulnerabilidad		
SCSE	 Summary: Criterio 4.1.1 - Procesamiento: Attribute min not allowed on element input at this point.	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.09.00.00	25/06/2021	Preexplotación L1	Fixed	Accesibilidad		
SCSE	 Summary: Criterio 4.1.1 - Procesamiento: Attribute max not allowed on element input at this point.	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.09.00.00	25/06/2021	Preexplotación L1	Fixed	Accesibilidad		
SCSE	 Summary: Criterio 4.1.1 - Procesamiento: The first child option element of a select element with a required attribute.	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.09.00.00	25/06/2021	Preexplotación L1	Heredado	Accesibilidad		
SCSE	 Summary: Tratamiento inadecuado de errores: Recurso JSP	CONFIGURACIÓN	Media	 99gu6290	01.07.00.00	01.07.00.00	01.09.00.00	30/06/2021	Preexplotación L1	Heredado	Vulnerabilidad		
SCSE	 Summary: Criterio 4.1.1 - Procesamiento CSS: Error de análisis sintáctico en estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.09.00.00	25/06/2021	Preexplotación L1	Heredado	Accesibilidad		
SCSE	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en bootstrap.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.09.00.00	25/06/2021	Preexplotación L1	Heredado	Accesibilidad		
SCSE	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en j-query-ui.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.09.00.00	25/06/2021	Preexplotación L1	Heredado	Accesibilidad		
SCSE	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.09.00.00	25/06/2021	Preexplotación L1	Heredado	Accesibilidad		
SCSE	 Summary: Tratamiento inadecuado de errores: IllegalArgument	 INFRAESTRUCTURA	Media	 99gu6290	01.07.00.00	01.07.00.00	01.09.00.00	30/06/2021	Preexplotación L1	Heredado	Vulnerabilidad	96844349	
SCSE	 Summary: Subida y descarga de ficheros maliciosos	 INFRAESTRUCTURA	Alta	 99gu6290	01.09.00.00	01.09.00.00		06/10/2022	Preexplotación L1	New	Vulnerabilidad		
SCSE	 Summary: Criterio 1.3.1 - Información y Relaciones - Consider using optgroup elements to group option elements inside the select element.	APLICACIÓN	Alta	 99gu6291	01.09.00.00	01.09.00.00		06/10/2022	Preexplotación L1	New	Accesibilidad		
SEJU	 Summary: Faltas de ortografía.	APLICACIÓN	Alta	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: Criterio 1.3.1 – Información y Relaciones: Label sin conectar al control de formulario explicitamente.	APLICACIÓN	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Ejecución de Ficheros Maliciosos. Carga y descarga de ficheros maliciosos (HTML).	 INFRAESTRUCTURA	Alta	 99gu2977	08.06.05.01	08.06.05.01	08.07.04.00	12/04/2021	Preexplotación L1	Heredado	Vulnerabilidad		
SEJU	 Summary: Criterio 4.1.1 - Procesamiento: The only allowed value for the charset attribute for the script element is utf-8. (But the attribute is not needed and should be omitted altogether.)	 INFRAESTRUCTURA	Alta	 99gu7918		08.06.07.00	08.07.04.00	01/07/2021	Preexplotación L1	Fixed	Accesibilidad		
SEJU	 Summary: Ausencia de mensaje de error o mensajes incorrectos.	APLICACIÓN	Media	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: NullpointerException en el servicio SEJU0113	APLICACIÓN	Alta	 99gu8248	08.06.01.01	08.06.01.01		18/03/2021	Producción	New	Funcional		
SEJU	 Summary: NullpointerException en el servicio SEJC0601	APLICACIÓN	Media	 99gu8248	08.06.01.01	08.06.01.01		24/03/2021	Producción	New	Funcional		
SEJU	 Summary: Criterio 4.1.1 – Procesamiento: Bad value text/html, charset=ISO-8859-1 for attribute content on element meta: charset= must be followed by utf-8.	 INFRAESTRUCTURA	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Datos de Entrada Inválidos. Acceso a información de terceros.	APLICACIÓN	Alta	 99gu2977	08.06.05.01	08.06.05.01	08.06.07.02	12/04/2021	Preexplotación L1	Rejected	Vulnerabilidad		
SEJU	 Summary: TimeOut en servicio SJTB0100	APLICACIÓN	Media	 99gu8248	08.06.05.01	08.06.05.01	08.06.07.02	27/04/2021	Producción	Heredado	Rendimiento		
SEJU	 Summary: NullpointerException en el servicio XV1B2421	APLICACIÓN	Alta	 99gu8248	08.06.05.01	08.06.05.01		07/06/2021	Producción	New	Funcional		
SEJU	 Summary: Criterio 4.1.1 – Procesamiento: Internal encoding declaration iso-8859-1 disagrees with the actual encoding of the document (utf-8).	 INFRAESTRUCTURA	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Criterio 1.4.10 – Reflow : Doble scroll	 INFRAESTRUCTURA	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Ejecución de Ficheros Maliciosos. Carga y descarga de ficheros de formato comprimido	 INFRAESTRUCTURA	Alta	 99gu2977	08.06.05.01	08.06.05.01	08.06.07.02	12/04/2021	Preexplotación L1	Closed	Vulnerabilidad		
SEJU	 Summary: Tratamiento Inadecuado de Errores: Recurso JSP inexistente	 INFRAESTRUCTURA	Media	 99gu2977	08.06.05.01	08.06.05.01	08.07.04.00	12/04/2021	Preexplotación L1	Heredado	Vulnerabilidad		
SEJU	 Summary: NullpointerException en el servicio XV1B0003	APLICACIÓN	Alta	 99gu7774	08.06.05.01	08.06.05.01		04/05/2021	Producción	New	Funcional		
SEJU	 Summary: NullpointerException en servicio XV1B5100	APLICACIÓN	Alta	 99gu8248	08.06.06.03	08.06.06.03		14/07/2021	Producción	New	Funcional		
SEJU	 Summary: Criterio 1.3.1 - Información y relaciones: Establecer campos obligatorios	APLICACIÓN	Alta	 99gu6291	08.06.07.00	08.06.07.02	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Campos editables admiten valores no permitidos.	APLICACIÓN	Alta	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Closed	Funcional		
SEJU	" Summary: Campo ""Estado del expediente"" cambia valor numérico informado."	APLICACIÓN	Alta	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: Valor por defecto en campos de selección.	APLICACIÓN	Media	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: Criterio 1.3.1 - Información y relaciones: Uso del atributo optgroup	APLICACIÓN	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Unificar nombre del servicio en las pantallas.	APLICACIÓN	Media	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	08/04/2021	Preexplotación L1	Closed	Funcional		
SEJU	 Summary: Criterio 1.3.1 – Información y Relaciones: Fiedset utilizado de manera inapropiada, para dar formato.	APLICACIÓN	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Criterio 2.4.1 - Evitar bloques: Agregar enlace o mecanismo de saltos al contenido principal.	APLICACIÓN	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Criterio 4.1.1 – Procesamiento: A meta element with an http-equiv attribute whose value is X-UA-Compatible must have a content attribute with the value IE=edge.	 INFRAESTRUCTURA	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Criterio 4.1.1 - Procesamiento CSS: Error de análisis sintáctico en ParqEstructura.css	 INFRAESTRUCTURA	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Criterio 1.4.4 – Cambio de tamaño del texto: Existen fuentes absolutas en ParqEstructura.css	 INFRAESTRUCTURA	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Maquetación impresión pantalla.	APLICACIÓN	Baja	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: Criterio 1.3.1 - Información y relaciones: Estilos incluidos en el código HTML	APLICACIÓN	Alta	 99gu6291	08.06.05.01	08.06.05.01	08.07.04.00	08/04/2021	Preexplotación L1	Heredado	Accesibilidad		
SEJU	 Summary: Tratamiento Inadecuado de Errores. Error en procedimiento iniciar caso.	 INFRAESTRUCTURA	Media	 99gu2977	08.06.05.01	08.06.05.01	08.06.07.02	12/04/2021	Preexplotación L1	Closed	Vulnerabilidad		
SEJU	 Summary: NullpointerException en el servicio SEJU0112	APLICACIÓN	Alta	 99gu8248	08.06.06.03	08.06.06.03		21/06/2021	Producción	New	Funcional		
SEJU	 Summary: Campo desplegable permanece activo cuando se pasa a segundo plano la pantalla.	APLICACIÓN	Alta	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Closed	Funcional		
SEJU	 Summary: Homogeneizar la eliminación de contenido en campos editables.	APLICACIÓN	Baja	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: Error al realizar la búsqueda de expedientes.	APLICACIÓN	Alta	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	07/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: Al descargar Informe del Expediente Concursal se muestra pantalla sin datos.	APLICACIÓN	Media	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	07/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: java.util.ConcurrentModificationException en el servicio SJPPC001	APLICACIÓN	Alta	 99gu9589	08.07.01.02	08.07.03.00		07/11/2022	Producción	New	Funcional		
SEJU	 Summary: java.sql.SQLSyntaxErrorException en el proceso batch diferido SEJULIRE	APLICACIÓN	Alta	 99gu9589	08.07.04.00	08.07.04.01		09/01/2023	Producción	New	Funcional		
SEJU	 Summary: NullpointerException en el servicio SEJU0113	APLICACIÓN	Alta	 99gu9589	08.07.04.00	08.07.04.01		10/01/2023	Producción	New	Funcional		
SEJU	 Summary: NullPointerException en servicio SEJU0113	APLICACIÓN	Alta	 99gu8248	08.06.07.00	08.06.07.02		12/11/2021	Producción	New	Funcional		
SEJU	 Summary: NullpointerException en servicio XV1B2120	APLICACIÓN	Alta	 99gu8248	08.06.07.00	08.06.07.02		25/01/2022	Producción	New	Funcional		
SEJU	 Summary: DuplicateKeyException en servicio SJTB0100	APLICACIÓN	Alta	 99gu9589	08.07.01.02	08.07.03.00		05/12/2022	Producción	New	Funcional		
SEJU	 Summary: NullpointerException en el servicio SJTD0153	APLICACIÓN	Alta	 99gu8248	08.07.01.02	08.07.03.00		09/12/2022	Producción	New	Funcional		
SEJU	 Summary: Se permite informar campos fecha de apertura con datos incongruentes.	APLICACIÓN	Alta	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	07/04/2021	Preexplotación L1	Closed	Funcional		
SEJU	 Summary: Validación en campo de naturaleza conocida.	APLICACIÓN	Alta	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	07/04/2021	Preexplotación L1	Closed	Funcional		
SEJU	 Summary: Maquetación de pantalla.	APLICACIÓN	Alta	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: NullpointerException en servicio XV1B0003	APLICACIÓN	Alta	 99gu8248	08.06.07.00	08.06.07.02		16/12/2021	Producción	New	Funcional		
SEJU	 Summary: Longitud de campos editables.	APLICACIÓN	Media	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	06/04/2021	Preexplotación L1	Closed	Funcional		
SEJU	 Summary: Ausencia o errores de tooltips.	APLICACIÓN	Media	 99gu8294	08.06.05.01	08.06.05.01	08.06.07.02	08/04/2021	Preexplotación L1	Heredado	Funcional		
SEJU	 Summary: Datos de Entrada Inválidos. Modificación de expedientes concursales.	APLICACIÓN	Alta	 99gu2977	08.06.07.00	08.06.07.02	08.07.04.00	26/08/2021	Preexplotación L1	Heredado	Vulnerabilidad		
SEJU	 Summary: TimeOut en servicio SJTB0100	APLICACIÓN	Alta	 99gu7774	08.06.07.00	08.06.07.02		01/12/2021	Producción	Rejected	Rendimiento		
SEJU	 Summary: SQLSyntaxErrorException en el servicio XV1B1100	APLICACIÓN	Alta	 99gu7774	08.06.07.02	08.07.00.00		25/02/2022	Producción	New	Funcional		
SEJU	 Summary: java.sql.SQLSyntaxErrorException en el servicio XV1B1300	APLICACIÓN	Alta	 99gu7774	08.07.00.00	08.07.01.02		31/03/2022	Producción	New	Funcional		
TCON	 Summary: Reorganización de los elementos de formulario	APLICACIÓN	Baja	 99gu6908	01.00.01.00	01.00.01.00	01.00.01.00	05/08/2022	Preexplotación L1	New	Usabilidad		
TCON	 Summary: Campo sin limitar número de caracteres permitidos.	APLICACIÓN	Media	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	11/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Botón o enlace permite abrir la misma pantalla más de una vez.	APLICACIÓN	Media	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	11/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Errores ortográficos.	APLICACIÓN	Media	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	16/08/2022	Preexplotación L1	New	Funcional		
TCON	" Summary: Descripción del botón ""Inicio"""	APLICACIÓN	Baja	 99gu6908	01.00.01.00	01.00.01.00	01.00.01.00	05/08/2022	Preexplotación L1	New	Usabilidad		
TCON	 Summary: Tratamiento inadecuado de errores: Recurso JSP inexistente	CONFIGURACIÓN	Media	 99gu6581	01.00.01.00	01.00.01.00	01.00.01.00	10/08/2022	Preexplotación L1	New	Vulnerabilidad		
TCON	 Summary: Campo permite ser informado con caracteres únicamente especiales.	APLICACIÓN	Media	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	11/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Campo actúa fuera de su radio de acción.	APLICACIÓN	Media	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	11/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Enlaces de iconos	APLICACIÓN	Baja	 99gu6908	01.00.01.00	01.00.01.00	01.00.01.00	05/08/2022	Preexplotación L1	New	Usabilidad		
TCON	 Summary: Tratamiento inadecuado de errores - IllegalArgument (ARQ)	 INFRAESTRUCTURA	Media	 99gu6581	01.00.01.00	01.00.01.00	01.00.01.00	10/08/2022	Preexplotación L1	New	Vulnerabilidad		
TCON	 Summary: Botón no verifica chequeo de campo obligatorio.	APLICACIÓN	Media	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	11/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Campo no valida correctamente valores acordes a su naturaleza.	APLICACIÓN	Media	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	12/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Ausencia de mensajes o mensajes erróneos.	APLICACIÓN	Media	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	11/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Tooltip incompleto o falto de información.	APLICACIÓN	Baja	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	16/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Opciones de la lista desplegable sin ordenar.	APLICACIÓN	Baja	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	16/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Valor informado por defecto erróneo.	APLICACIÓN	Baja	 99gu2906	01.00.01.00	01.00.01.00	01.00.01.00	11/08/2022	Preexplotación L1	New	Funcional		
TCON	 Summary: Criterio 4.1.1 – Procesamiento CSS: Error de análisis sintáctico en Estilos.css	 INFRAESTRUCTURA	Alta	 99gu6291	01.00.01.00	01.00.01.00		09/08/2022	Preexplotación L1	New	Accesibilidad		
TCON	" Summary: Criterio 1.3.1 – Información y Relaciones: Preaviso ""se abrirá nueva ventana"""	APLICACIÓN	Alta	 99gu6291	01.00.01.00	01.00.01.00		09/08/2022	Preexplotación L1	New	Accesibilidad		
TCON	 Summary: Criterio 1.4.10 - Reflow: Doble scroll	 INFRAESTRUCTURA	Alta	 99gu6291	01.00.01.00	01.00.01.00		09/08/2022	Preexplotación L1	New	Accesibilidad		
TCON	 Summary: Criterio 1.4.4 – Cambio de tamaño del texto - Existen fuentes absolutas en CSS	 INFRAESTRUCTURA	Alta	 99gu6291	01.00.01.00	01.00.01.00		09/08/2022	Preexplotación L1	New	Accesibilidad		
TPAI	 Summary: Criterio 1.3.1 – Información y Relaciones: Presencia de listas no ordenadas vacías Pag. 1 y 2	APLICACIÓN	Alta	 99gu6291	03.03.05.00	03.03.05.00	03.03.05.00	05/05/2021	Preexplotación L1	New	Accesibilidad		
TPAI	 Summary: Criterio 1.3.1 – Información y Relaciones: HTML se usa para dar formato al contenido	APLICACIÓN	Alta	 99gu6291	03.03.05.00	03.03.05.00	03.03.05.00	05/05/2021	Preexplotación L1	New	Accesibilidad		
TPAI	 Summary: Ausencia y errores en tooltips.	APLICACIÓN	Media	 99gu8356	03.03.05.00	03.03.05.00	03.03.05.00	05/05/2021	Preexplotación L1	New	Funcional		
TPAI	 Summary: Criterio 4.1.1 – Procesamiento CSS: Error de análisis sintáctico - estilos_tpai.css	 INFRAESTRUCTURA	Alta	 99gu6291	03.03.05.00	03.03.05.00	03.03.05.00	05/05/2021	Preexplotación L1	New	Accesibilidad		
TPAI	 Summary: Criterio 4.1.1 – Procesamiento CSS: Error de análisis sintáctico - MenuTPAI.css	 INFRAESTRUCTURA	Alta	 99gu6291	03.03.05.00	03.03.05.00	03.03.05.00	05/05/2021	Preexplotación L1	New	Accesibilidad		
